         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      1.42000000E-02       1      1.00000000E+00     -4.62066164E-01      6.13633532E-01      6.40272402E-01
      1.42000000E-02       2      1.00000000E+00      4.62066164E-01     -6.13633532E-01      6.40272402E-01
      1.43000000E-02       1      1.00000000E+00     -4.68278729E-01      6.08448528E-01      6.40706969E-01
      1.43000000E-02       2      1.00000000E+00      4.68278729E-01     -6.08448528E-01      6.40706969E-01
      1.44000000E-02       1      1.00000000E+00     -4.74437484E-01      6.03197108E-01      6.41141422E-01
      1.44000000E-02       2      1.00000000E+00      4.74437484E-01     -6.03197108E-01      6.41141422E-01
      1.45000000E-02       1      1.00000000E+00     -4.80541673E-01      5.97879792E-01      6.41575759E-01
      1.45000000E-02       2      1.00000000E+00      4.80541673E-01     -5.97879792E-01      6.41575759E-01
      1.46000000E-02       1      1.00000000E+00     -4.86590546E-01      5.92497111E-01      6.42009980E-01
      1.46000000E-02       2      1.00000000E+00      4.86590546E-01     -5.92497111E-01      6.42009980E-01
      1.47000000E-02       1      1.00000000E+00     -4.92583356E-01      5.87049603E-01      6.42444084E-01
      1.47000000E-02       2      1.00000000E+00      4.92583356E-01     -5.87049603E-01      6.42444084E-01
      1.48000000E-02       1      1.00000000E+00     -4.98519361E-01      5.81537819E-01      6.42878070E-01
      1.48000000E-02       2      1.00000000E+00      4.98519361E-01     -5.81537819E-01      6.42878070E-01
      1.49000000E-02       1      1.00000000E+00     -5.04397825E-01      5.75962313E-01      6.43311937E-01
      1.49000000E-02       2      1.00000000E+00      5.04397825E-01     -5.75962313E-01      6.43311937E-01
      1.50000000E-02       1      1.00000000E+00     -5.10218016E-01      5.70323654E-01      6.43745684E-01
      1.50000000E-02       2      1.00000000E+00      5.10218016E-01     -5.70323654E-01      6.43745684E-01
      1.51000000E-02       1      1.00000000E+00     -5.15979209E-01      5.64622415E-01      6.44179311E-01
      1.51000000E-02       2      1.00000000E+00      5.15979209E-01     -5.64622415E-01      6.44179311E-01
      1.52000000E-02       1      1.00000000E+00     -5.21680681E-01      5.58859180E-01      6.44612817E-01
      1.52000000E-02       2      1.00000000E+00      5.21680681E-01     -5.58859180E-01      6.44612817E-01
      1.53000000E-02       1      1.00000000E+00     -5.27321718E-01      5.53034542E-01      6.45046201E-01
      1.53000000E-02       2      1.00000000E+00      5.27321718E-01     -5.53034542E-01      6.45046201E-01
      1.54000000E-02       1      1.00000000E+00     -5.32901608E-01      5.47149102E-01      6.45479462E-01
      1.54000000E-02       2      1.00000000E+00      5.32901608E-01     -5.47149102E-01      6.45479462E-01
      1.55000000E-02       1      1.00000000E+00     -5.38419648E-01      5.41203470E-01      6.45912600E-01
      1.55000000E-02       2      1.00000000E+00      5.38419648E-01     -5.41203470E-01      6.45912600E-01
      1.56000000E-02       1      1.00000000E+00     -5.43875137E-01      5.35198265E-01      6.46345613E-01
      1.56000000E-02       2      1.00000000E+00      5.43875137E-01     -5.35198265E-01      6.46345613E-01
      1.57000000E-02       1      1.00000000E+00     -5.49267385E-01      5.29134114E-01      6.46778501E-01
      1.57000000E-02       2      1.00000000E+00      5.49267385E-01     -5.29134114E-01      6.46778501E-01
      1.58000000E-02       1      1.00000000E+00     -5.54595702E-01      5.23011652E-01      6.47211264E-01
      1.58000000E-02       2      1.00000000E+00      5.54595702E-01     -5.23011652E-01      6.47211264E-01
      1.59000000E-02       1      1.00000000E+00     -5.59859408E-01      5.16831524E-01      6.47643899E-01
      1.59000000E-02       2      1.00000000E+00      5.59859408E-01     -5.16831524E-01      6.47643899E-01
      1.60000000E-02       1      1.00000000E+00     -5.65057827E-01      5.10594382E-01      6.48076407E-01
      1.60000000E-02       2      1.00000000E+00      5.65057827E-01     -5.10594382E-01      6.48076407E-01
      1.61000000E-02       1      1.00000000E+00     -5.70190292E-01      5.04300887E-01      6.48508786E-01
      1.61000000E-02       2      1.00000000E+00      5.70190292E-01     -5.04300887E-01      6.48508786E-01
      1.62000000E-02       1      1.00000000E+00     -5.75256140E-01      4.97951709E-01      6.48941037E-01
      1.62000000E-02       2      1.00000000E+00      5.75256140E-01     -4.97951709E-01      6.48941037E-01
      1.63000000E-02       1      1.00000000E+00     -5.80254714E-01      4.91547526E-01      6.49373157E-01
      1.63000000E-02       2      1.00000000E+00      5.80254714E-01     -4.91547526E-01      6.49373157E-01
      1.64000000E-02       1      1.00000000E+00     -5.85185365E-01      4.85089023E-01      6.49805147E-01
      1.64000000E-02       2      1.00000000E+00      5.85185365E-01     -4.85089023E-01      6.49805147E-01
      1.65000000E-02       1      1.00000000E+00     -5.90047451E-01      4.78576894E-01      6.50237005E-01
      1.65000000E-02       2      1.00000000E+00      5.90047451E-01     -4.78576894E-01      6.50237005E-01
      1.66000000E-02       1      1.00000000E+00     -5.94840336E-01      4.72011841E-01      6.50668730E-01
      1.66000000E-02       2      1.00000000E+00      5.94840336E-01     -4.72011841E-01      6.50668730E-01
      1.67000000E-02       1      1.00000000E+00     -5.99563390E-01      4.65394575E-01      6.51100323E-01
      1.67000000E-02       2      1.00000000E+00      5.99563390E-01     -4.65394575E-01      6.51100323E-01
      1.68000000E-02       1      1.00000000E+00     -6.04215993E-01      4.58725813E-01      6.51531782E-01
      1.68000000E-02       2      1.00000000E+00      6.04215993E-01     -4.58725813E-01      6.51531782E-01
      1.69000000E-02       1      1.00000000E+00     -6.08797527E-01      4.52006283E-01      6.51963106E-01
      1.69000000E-02       2      1.00000000E+00      6.08797527E-01     -4.52006283E-01      6.51963106E-01
      1.70000000E-02       1      1.00000000E+00     -6.13307387E-01      4.45236717E-01      6.52394294E-01
      1.70000000E-02       2      1.00000000E+00      6.13307387E-01     -4.45236717E-01      6.52394294E-01
      1.71000000E-02       1      1.00000000E+00     -6.17744972E-01      4.38417857E-01      6.52825346E-01
      1.71000000E-02       2      1.00000000E+00      6.17744972E-01     -4.38417857E-01      6.52825346E-01
      1.72000000E-02       1      1.00000000E+00     -6.22109688E-01      4.31550453E-01      6.53256261E-01
      1.72000000E-02       2      1.00000000E+00      6.22109688E-01     -4.31550453E-01      6.53256261E-01
      1.73000000E-02       1      1.00000000E+00     -6.26400951E-01      4.24635262E-01      6.53687038E-01
      1.73000000E-02       2      1.00000000E+00      6.26400951E-01     -4.24635262E-01      6.53687038E-01
      1.74000000E-02       1      1.00000000E+00     -6.30618181E-01      4.17673048E-01      6.54117676E-01
      1.74000000E-02       2      1.00000000E+00      6.30618181E-01     -4.17673048E-01      6.54117676E-01
      1.75000000E-02       1      1.00000000E+00     -6.34760810E-01      4.10664583E-01      6.54548175E-01
      1.75000000E-02       2      1.00000000E+00      6.34760810E-01     -4.10664583E-01      6.54548175E-01
      1.76000000E-02       1      1.00000000E+00     -6.38828275E-01      4.03610648E-01      6.54978534E-01
      1.76000000E-02       2      1.00000000E+00      6.38828275E-01     -4.03610648E-01      6.54978534E-01
      1.77000000E-02       1      1.00000000E+00     -6.42820021E-01      3.96512029E-01      6.55408751E-01
      1.77000000E-02       2      1.00000000E+00      6.42820021E-01     -3.96512029E-01      6.55408751E-01
      1.78000000E-02       1      1.00000000E+00     -6.46735503E-01      3.89369520E-01      6.55838827E-01
      1.78000000E-02       2      1.00000000E+00      6.46735503E-01     -3.89369520E-01      6.55838827E-01
      1.79000000E-02       1      1.00000000E+00     -6.50574181E-01      3.82183922E-01      6.56268760E-01
      1.79000000E-02       2      1.00000000E+00      6.50574181E-01     -3.82183922E-01      6.56268760E-01
      1.80000000E-02       1      1.00000000E+00     -6.54335526E-01      3.74956045E-01      6.56698549E-01
      1.80000000E-02       2      1.00000000E+00      6.54335526E-01     -3.74956045E-01      6.56698549E-01
      1.81000000E-02       1      1.00000000E+00     -6.58019015E-01      3.67686703E-01      6.57128194E-01
      1.81000000E-02       2      1.00000000E+00      6.58019015E-01     -3.67686703E-01      6.57128194E-01
      1.82000000E-02       1      1.00000000E+00     -6.61624137E-01      3.60376719E-01      6.57557695E-01
      1.82000000E-02       2      1.00000000E+00      6.61624137E-01     -3.60376719E-01      6.57557695E-01
      1.83000000E-02       1      1.00000000E+00     -6.65150386E-01      3.53026922E-01      6.57987049E-01
      1.83000000E-02       2      1.00000000E+00      6.65150386E-01     -3.53026922E-01      6.57987049E-01
      1.84000000E-02       1      1.00000000E+00     -6.68597265E-01      3.45638149E-01      6.58416257E-01
      1.84000000E-02       2      1.00000000E+00      6.68597265E-01     -3.45638149E-01      6.58416257E-01
      1.85000000E-02       1      1.00000000E+00     -6.71964287E-01      3.38211243E-01      6.58845317E-01
      1.85000000E-02       2      1.00000000E+00      6.71964287E-01     -3.38211243E-01      6.58845317E-01
      1.86000000E-02       1      1.00000000E+00     -6.75250974E-01      3.30747052E-01      6.59274230E-01
      1.86000000E-02       2      1.00000000E+00      6.75250974E-01     -3.30747052E-01      6.59274230E-01
      1.87000000E-02       1      1.00000000E+00     -6.78456856E-01      3.23246433E-01      6.59702993E-01
      1.87000000E-02       2      1.00000000E+00      6.78456856E-01     -3.23246433E-01      6.59702993E-01
      1.88000000E-02       1      1.00000000E+00     -6.81581471E-01      3.15710248E-01      6.60131606E-01
      1.88000000E-02       2      1.00000000E+00      6.81581471E-01     -3.15710248E-01      6.60131606E-01
      1.89000000E-02       1      1.00000000E+00     -6.84624368E-01      3.08139367E-01      6.60560069E-01
      1.89000000E-02       2      1.00000000E+00      6.84624368E-01     -3.08139367E-01      6.60560069E-01
      1.90000000E-02       1      1.00000000E+00     -6.87585105E-01      3.00534663E-01      6.60988381E-01
      1.90000000E-02       2      1.00000000E+00      6.87585105E-01     -3.00534663E-01      6.60988381E-01
      1.91000000E-02       1      1.00000000E+00     -6.90463247E-01      2.92897019E-01      6.61416541E-01
      1.91000000E-02       2      1.00000000E+00      6.90463247E-01     -2.92897019E-01      6.61416541E-01
      1.92000000E-02       1      1.00000000E+00     -6.93258372E-01      2.85227321E-01      6.61844547E-01
      1.92000000E-02       2      1.00000000E+00      6.93258372E-01     -2.85227321E-01      6.61844547E-01
      1.93000000E-02       1      1.00000000E+00     -6.95970064E-01      2.77526463E-01      6.62272400E-01
      1.93000000E-02       2      1.00000000E+00      6.95970064E-01     -2.77526463E-01      6.62272400E-01
      1.94000000E-02       1      1.00000000E+00     -6.98597918E-01      2.69795343E-01      6.62700099E-01
      1.94000000E-02       2      1.00000000E+00      6.98597918E-01     -2.69795343E-01      6.62700099E-01
      1.95000000E-02       1      1.00000000E+00     -7.01141539E-01      2.62034868E-01      6.63127643E-01
      1.95000000E-02       2      1.00000000E+00      7.01141539E-01     -2.62034868E-01      6.63127643E-01
      1.96000000E-02       1      1.00000000E+00     -7.03600541E-01      2.54245946E-01      6.63555030E-01
      1.96000000E-02       2      1.00000000E+00      7.03600541E-01     -2.54245946E-01      6.63555030E-01
      1.97000000E-02       1      1.00000000E+00     -7.05974548E-01      2.46429495E-01      6.63982261E-01
      1.97000000E-02       2      1.00000000E+00      7.05974548E-01     -2.46429495E-01      6.63982261E-01
      1.98000000E-02       1      1.00000000E+00     -7.08263193E-01      2.38586435E-01      6.64409334E-01
      1.98000000E-02       2      1.00000000E+00      7.08263193E-01     -2.38586435E-01      6.64409334E-01
      1.99000000E-02       1      1.00000000E+00     -7.10466120E-01      2.30717694E-01      6.64836248E-01
      1.99000000E-02       2      1.00000000E+00      7.10466120E-01     -2.30717694E-01      6.64836248E-01
      2.00000000E-02       1      1.00000000E+00     -7.12582984E-01      2.22824205E-01      6.65263004E-01
      2.00000000E-02       2      1.00000000E+00      7.12582984E-01     -2.22824205E-01      6.65263004E-01
      2.01000000E-02       1      1.00000000E+00     -7.14613448E-01      2.14906903E-01      6.65689600E-01
      2.01000000E-02       2      1.00000000E+00      7.14613448E-01     -2.14906903E-01      6.65689600E-01
      2.02000000E-02       1      1.00000000E+00     -7.16557186E-01      2.06966732E-01      6.66116035E-01
      2.02000000E-02       2      1.00000000E+00      7.16557186E-01     -2.06966732E-01      6.66116035E-01
      2.03000000E-02       1      1.00000000E+00     -7.18413881E-01      1.99004639E-01      6.66542308E-01
      2.03000000E-02       2      1.00000000E+00      7.18413881E-01     -1.99004639E-01      6.66542308E-01
      2.04000000E-02       1      1.00000000E+00     -7.20183230E-01      1.91021576E-01      6.66968420E-01
      2.04000000E-02       2      1.00000000E+00      7.20183230E-01     -1.91021576E-01      6.66968420E-01
      2.05000000E-02       1      1.00000000E+00     -7.21864936E-01      1.83018499E-01      6.67394368E-01
      2.05000000E-02       2      1.00000000E+00      7.21864936E-01     -1.83018499E-01      6.67394368E-01
      2.06000000E-02       1      1.00000000E+00     -7.23458716E-01      1.74996372E-01      6.67820153E-01
